nombre,op1,op,op2,time
Carlos,86,*,25,3.7922
Carlos,65,/,13,12.7655
Carlos,53,/,67,5.4674
Carlos,47,+,91,5.4779
Carlos,89,-,3,9.0103
Carlos,29,/,94,3.1761
Carlos,74,+,15,8.3512
Carlos,47,+,14,8.9739
Carlos,80,*,91,11.1148
Carlos,98,+,57,11.7616
Carlos,94,*,59,11.9632
Carlos,86,+,61,11.7669
Carlos,73,+,5,3.2688
Carlos,98,-,81,10.0776
Carlos,64,*,45,9.0659
Carlos,64,*,69,4.4471
Carlos,2,+,63,9.9808
Carlos,27,+,53,3.4607
Carlos,85,-,39,3.5892
Carlos,29,-,53,7.8845
Carlos,91,*,26,7.4005
Carlos,98,/,21,9.7719
Carlos,66,*,65,12.4172
Carlos,71,-,76,7.6515
Carlos,19,+,38,7.9705
Carlos,4,/,83,5.8718
Carlos,93,+,87,3.2792
Carlos,47,+,83,12.9248
Carlos,5,*,68,6.9329
Carlos,3,*,81,12.3255
Carlos,61,/,7,5.2473
Carlos,66,*,54,3.3685
Carlos,1,+,70,5.1919
Carlos,30,*,21,13.8384
Carlos,26,+,98,12.3388
Carlos,17,+,12,11.4972
Carlos,10,-,21,4.0317
Carlos,45,+,91,6.9223
Carlos,8,+,69,4.7246
Carlos,61,-,61,5.0204
Carlos,95,*,86,10.1896
Carlos,85,*,23,4.2916
Carlos,19,+,49,5.0424
Carlos,54,-,82,3.6662
Carlos,32,+,76,12.7852
Carlos,65,+,36,12.4910
Carlos,46,/,3,10.3160
Carlos,41,*,48,6.9866
Carlos,36,-,14,3.6041
Carlos,84,*,35,10.2525
Carlos,50,-,86,13.9797
Carlos,80,-,98,13.6423
Carlos,44,+,87,13.2384
Carlos,76,+,83,10.0837
Carlos,25,-,9,13.5084
Carlos,39,*,40,5.6687
Carlos,70,-,42,3.5810
Carlos,65,-,33,10.5860
Carlos,73,-,47,9.1526
Carlos,15,/,9,13.2220
Carlos,10,+,32,7.1771
Carlos,66,*,32,10.0035
Carlos,45,/,67,10.2800
Carlos,36,/,43,12.3059
Carlos,20,-,12,12.9300
Carlos,94,-,85,9.5027
Carlos,81,/,94,10.8213
Carlos,84,/,33,12.9786
Carlos,50,-,9,10.6624
Carlos,16,-,92,11.6822
Carlos,36,*,92,5.3225
Carlos,93,-,74,13.5406
Carlos,54,-,16,13.0342
Carlos,5,+,42,8.8128
Carlos,93,+,88,7.1018
Carlos,70,*,1,13.2026
Carlos,39,/,66,5.3144
Carlos,46,+,81,10.3087
Carlos,59,-,11,8.0127
Carlos,1,-,20,11.7338
Carlos,3,/,40,4.5095
Carlos,46,-,43,4.9283
Carlos,64,*,72,6.3121
Carlos,68,*,24,12.5916
Carlos,17,+,44,13.3467
Carlos,86,*,48,6.2066
Carlos,26,/,62,9.1339
Carlos,57,-,14,13.0304
Carlos,82,/,22,6.6133
Carlos,79,+,60,10.6165
Carlos,25,/,89,4.0686
Carlos,78,-,88,8.6917
Carlos,39,+,46,10.3506
Carlos,76,/,26,5.9623
Carlos,50,/,30,4.3477
Carlos,70,*,49,7.1747
Carlos,52,/,32,4.4041
Carlos,76,/,58,13.5024
Carlos,43,-,27,8.1337
Carlos,24,+,73,12.0869
Carlos,42,/,38,5.8290
Carlos,82,/,7,4.3030
Carlos,23,/,93,9.4158
Carlos,85,*,4,5.0758
Carlos,96,+,86,8.6506
Carlos,60,+,79,3.3220
Carlos,8,/,75,11.0113
Carlos,85,+,96,8.3403
Carlos,33,/,70,5.4809
Carlos,47,/,41,12.7241
Carlos,11,+,6,12.1716
Carlos,39,/,99,13.1232
Carlos,29,+,81,8.4905
Carlos,59,/,62,12.9251
Carlos,43,+,26,9.2946
Carlos,73,+,80,10.6840
Carlos,13,-,24,9.2355
Carlos,55,/,60,13.8679
Carlos,80,/,98,4.2419
Carlos,34,+,84,10.2520
Carlos,23,+,50,3.8403
Carlos,92,*,74,8.0283
Carlos,45,+,82,3.7620
Carlos,11,*,48,5.4599
Carlos,17,/,80,12.0361
Carlos,38,/,35,6.6511
Carlos,48,/,8,4.5184
Carlos,43,-,37,4.7584
Carlos,66,/,48,7.5540
Carlos,78,-,76,10.7176
Carlos,45,*,4,13.2240
Carlos,50,+,42,10.3101
Carlos,83,+,23,7.3747
Carlos,85,+,38,10.1426
Carlos,54,-,30,8.3798
Carlos,36,/,98,5.8652
Carlos,46,-,65,6.3326
Carlos,69,/,9,5.7020
Carlos,90,-,66,3.1201
Carlos,18,-,67,3.1170
Carlos,47,+,55,4.5760
Carlos,98,/,57,4.1917
Carlos,60,/,98,5.6629
Carlos,34,/,30,9.0373
Carlos,48,*,57,12.3828
Carlos,9,-,8,3.3158
Carlos,66,+,60,3.8653
Carlos,72,-,59,7.6940
Carlos,55,-,51,4.8314
Carlos,61,*,10,4.8060
Carlos,78,*,85,12.3849
Carlos,82,*,91,6.0469
Carlos,92,*,6,7.8269
Carlos,15,-,39,6.2717
Carlos,21,*,1,11.9466
Carlos,99,/,80,6.2259
Carlos,12,/,22,12.9835
Carlos,30,*,98,10.2794
Carlos,14,/,35,6.2145
Carlos,59,+,51,8.7889
Carlos,86,-,6,12.8614
Carlos,90,-,60,12.1640
Carlos,36,+,70,3.7700
Carlos,24,/,36,8.4595
Carlos,48,-,20,8.0600
Carlos,61,*,87,5.0695
Carlos,45,-,9,7.6942
Carlos,97,/,15,9.8467
Carlos,7,*,69,13.6662
Carlos,57,+,13,7.7211
Carlos,13,*,82,7.2570
Carlos,52,/,23,13.6435
Carlos,12,-,54,4.5581
Carlos,56,+,96,10.4264
Carlos,21,/,72,10.2112
Carlos,41,+,81,11.8073
Carlos,2,-,64,3.0642
Carlos,13,*,31,9.8088
Carlos,77,-,78,11.1915
Carlos,33,/,89,8.2196
Carlos,87,*,42,6.4785
Carlos,28,*,32,5.7699
Carlos,84,*,93,11.7199
Carlos,20,/,29,4.3269
Carlos,27,*,75,12.9301
Carlos,14,-,78,10.1831
Carlos,26,-,34,9.3160
Carlos,52,/,40,10.2622
Carlos,38,*,77,8.1097
